time,id,captured,test1,test2,test3,test4,test5,test6
5,113,1,0,0,0,0,0,0
6,113,1,0,0,0,0,0,0
7,113,1,0,1,0,0,0,0
8,113,1,0,0,0,0,0,0
9,113,1,0,0,0,0,0,0
10,113,1,0,0,0,0,0,0
11,113,1,0,1,0,0,0,0
12,113,1,0,1,0,0,0,0
13,113,1,0,0,0,0,0,0
69,114,1,0,0,0,0,0,1
70,114,1,0,0,0,0,0,0
71,114,0,NA,NA,NA,NA,NA,NA
72,114,0,NA,NA,NA,NA,NA,NA
73,114,1,0,0,0,0,0,0
74,114,1,1,0,0,0,0,0
75,114,1,0,0,0,0,1,0
31,115,1,0,0,0,0,0,0
32,115,0,NA,NA,NA,NA,NA,NA
33,115,1,0,0,0,0,0,0
34,115,1,0,0,0,0,1,0
35,115,1,0,0,0,0,0,0
36,115,1,0,0,0,0,0,0
37,115,1,1,0,0,0,1,0
38,115,0,NA,NA,NA,NA,NA,NA
35,116,1,0,0,0,0,0,0
36,116,1,0,0,0,0,0,0
37,116,1,0,0,0,0,0,0
63,117,1,0,0,0,0,0,0
64,117,1,0,0,0,0,0,0
65,117,0,NA,NA,NA,NA,NA,NA
66,117,1,0,1,0,0,0,0
67,117,1,0,0,0,0,0,0
68,117,1,0,0,0,0,0,0
69,117,1,0,0,0,0,0,0
70,117,1,1,0,0,0,0,0
3,118,1,0,0,0,0,0,0
4,118,1,0,0,0,0,0,0
5,118,1,0,0,0,0,0,0
6,118,1,0,0,0,0,0,0
7,118,1,0,0,0,0,0,0
8,118,0,NA,NA,NA,NA,NA,NA
9,118,0,NA,NA,NA,NA,NA,NA
10,118,1,0,1,0,1,0,0
11,118,1,1,0,0,0,1,0
12,118,1,0,0,0,1,1,1
1,119,1,1,0,0,1,1,0
2,119,1,0,0,0,0,1,1
3,119,1,0,1,0,1,1,0
4,119,0,NA,NA,NA,NA,NA,NA
14,120,1,0,0,0,0,0,0
15,120,1,0,0,0,0,0,0
16,120,1,0,0,0,0,0,0
17,120,1,0,0,0,0,0,0
18,120,1,0,0,0,1,0,0
19,120,1,0,0,0,0,0,0
20,120,0,NA,NA,NA,NA,NA,NA
21,120,0,NA,NA,NA,NA,NA,NA
22,120,1,0,0,0,0,0,0
23,120,0,NA,NA,NA,NA,NA,NA
28,121,1,0,0,0,0,0,0
29,121,1,1,0,0,0,0,0
30,121,0,NA,NA,NA,NA,NA,NA
31,121,1,0,0,0,0,0,0
32,121,1,0,0,0,0,0,0
33,121,1,0,0,0,0,0,0
34,121,1,0,0,0,0,0,0
35,121,1,0,0,0,0,0,0
36,121,1,0,1,0,0,0,0
63,122,1,0,1,0,1,0,0
64,122,0,NA,NA,NA,NA,NA,NA
65,122,0,NA,NA,NA,NA,NA,NA
66,122,0,NA,NA,NA,NA,NA,NA
3,123,1,0,0,0,0,0,0
4,123,1,0,0,0,0,0,0
5,123,1,0,0,0,0,0,1
6,123,1,0,0,0,1,0,0
7,123,1,0,1,0,0,0,0
8,123,1,0,0,0,0,0,1
9,123,1,1,0,0,0,0,0
10,123,1,0,0,0,0,0,0
11,123,1,0,0,0,0,0,0
12,123,0,NA,NA,NA,NA,NA,NA
43,124,0,NA,NA,NA,NA,NA,NA
44,124,1,0,1,0,0,0,0
45,124,1,0,0,0,0,0,0
46,124,1,0,0,0,0,0,0
41,125,1,0,0,0,0,0,0
42,125,1,0,0,0,0,0,0
43,125,1,0,0,0,0,0,0
20,126,1,0,0,0,0,0,0
21,126,1,0,1,0,0,0,0
22,126,1,0,0,0,1,0,1
23,126,0,NA,NA,NA,NA,NA,NA
24,126,1,0,0,0,0,0,0
27,127,0,NA,NA,NA,NA,NA,NA
28,127,0,NA,NA,NA,NA,NA,NA
29,127,1,0,0,0,1,0,0
30,127,0,NA,NA,NA,NA,NA,NA
31,127,0,NA,NA,NA,NA,NA,NA
32,127,1,0,0,0,0,1,1
33,127,1,1,0,0,1,0,0
34,127,1,0,0,0,1,1,1
2,128,1,0,0,0,0,0,0
3,128,1,0,0,0,0,1,0
4,128,0,NA,NA,NA,NA,NA,NA
5,128,1,0,0,0,0,0,0
6,128,1,0,0,0,0,0,0
7,128,1,0,0,0,0,0,0
8,128,0,NA,NA,NA,NA,NA,NA
9,128,0,NA,NA,NA,NA,NA,NA
10,128,1,0,0,0,0,0,0
11,128,1,1,0,0,0,0,0
33,129,0,NA,NA,NA,NA,NA,NA
34,129,1,0,0,0,1,0,0
35,129,1,0,0,0,0,1,0
36,129,1,0,0,0,0,1,0
37,129,0,NA,NA,NA,NA,NA,NA
38,129,1,0,0,0,1,1,0
39,129,0,NA,NA,NA,NA,NA,NA
40,129,1,1,0,0,1,1,1
30,130,1,0,0,0,0,0,0
31,130,1,0,0,0,0,0,0
32,130,1,0,0,0,0,0,0
33,130,1,0,0,0,0,0,0
34,130,1,0,0,0,0,0,0
35,130,1,0,0,0,0,1,0
36,130,1,0,1,0,1,1,1
37,130,1,0,0,0,1,1,1
38,130,1,1,1,1,1,1,0
7,131,1,1,0,0,0,1,1
8,131,1,0,1,0,0,0,0
9,131,1,0,0,0,0,0,0
10,131,1,0,0,0,1,0,0
11,131,1,0,0,0,0,0,0
12,131,1,0,0,0,0,0,0
13,131,0,NA,NA,NA,NA,NA,NA
39,132,1,0,0,0,0,0,0
40,132,0,NA,NA,NA,NA,NA,NA
41,132,1,0,0,0,0,0,0
42,132,1,0,0,0,0,1,0
43,132,1,0,0,0,0,0,0
44,132,0,NA,NA,NA,NA,NA,NA
45,132,1,0,0,0,1,0,0
46,132,1,0,0,0,0,0,0
47,132,1,0,0,0,0,0,0
48,132,0,NA,NA,NA,NA,NA,NA
57,133,1,0,0,0,0,0,0
58,133,0,NA,NA,NA,NA,NA,NA
59,133,1,0,0,1,1,0,1
60,133,1,0,0,0,0,1,0
61,133,0,NA,NA,NA,NA,NA,NA
62,133,1,1,1,0,0,0,1
63,133,1,0,0,0,1,1,0
64,133,1,1,0,0,1,1,0
65,133,1,0,1,0,1,1,0
66,133,1,0,1,0,0,1,0
48,134,0,NA,NA,NA,NA,NA,NA
49,134,1,0,0,0,0,1,0
50,134,1,0,0,0,0,0,0
51,134,1,0,0,0,0,0,0
52,134,1,0,1,0,0,0,0
53,134,1,0,0,0,0,0,0
54,134,1,0,0,0,0,0,0
55,134,1,1,1,0,0,0,0
56,134,1,0,0,0,0,0,0
25,135,0,NA,NA,NA,NA,NA,NA
26,135,1,0,0,0,0,0,0
27,135,1,0,0,0,0,0,0
28,135,1,0,0,0,0,0,0
29,135,1,0,0,0,0,0,0
30,135,1,0,0,0,0,0,0
31,135,0,NA,NA,NA,NA,NA,NA
32,135,1,0,0,0,0,0,0
33,135,1,0,0,0,0,0,0
22,136,0,NA,NA,NA,NA,NA,NA
23,136,1,0,0,0,0,0,0
24,136,1,1,0,0,0,0,0
25,136,0,NA,NA,NA,NA,NA,NA
26,136,1,1,0,0,0,0,1
27,136,1,0,0,0,1,1,0
28,136,1,1,1,0,1,1,0
29,136,0,NA,NA,NA,NA,NA,NA
59,137,1,0,0,0,0,0,0
60,137,0,NA,NA,NA,NA,NA,NA
61,137,1,0,0,0,0,0,0
9,138,1,0,0,0,0,0,0
10,138,1,1,0,0,0,0,0
11,138,1,0,0,0,0,0,0
35,139,1,0,0,0,0,0,0
36,139,1,0,0,0,0,0,0
37,139,0,NA,NA,NA,NA,NA,NA
38,139,1,0,0,0,0,0,0
39,139,1,0,0,0,0,0,0
40,139,1,0,0,0,0,0,0
41,139,1,0,0,0,0,0,1
42,139,0,NA,NA,NA,NA,NA,NA
33,140,0,NA,NA,NA,NA,NA,NA
34,140,1,0,0,1,0,1,1
35,140,0,NA,NA,NA,NA,NA,NA
36,140,1,0,0,1,1,0,1
42,141,1,0,0,0,0,0,0
43,141,1,0,1,0,0,0,0
44,141,1,1,0,0,0,0,0
45,141,0,NA,NA,NA,NA,NA,NA
46,141,1,0,0,0,0,0,0
47,141,1,0,0,0,0,0,0
48,141,1,1,0,0,0,0,0
49,141,1,0,1,0,1,0,0
50,141,0,NA,NA,NA,NA,NA,NA
51,141,1,0,0,0,0,1,0
41,142,1,0,0,0,0,1,0
42,142,1,0,0,0,0,0,0
43,142,1,0,0,0,0,0,0
44,142,0,NA,NA,NA,NA,NA,NA
45,142,0,NA,NA,NA,NA,NA,NA
46,142,1,0,0,0,0,0,1
47,142,1,0,0,0,0,0,0
48,142,1,0,0,0,0,0,0
39,143,1,0,0,0,0,0,0
40,143,0,NA,NA,NA,NA,NA,NA
41,143,1,0,0,0,0,0,0
42,143,1,0,0,0,0,0,0
43,143,1,0,0,0,0,0,0
44,143,1,0,0,0,0,1,0
44,144,0,NA,NA,NA,NA,NA,NA
45,144,1,0,0,0,1,0,1
46,144,0,NA,NA,NA,NA,NA,NA
47,144,1,0,0,0,0,0,1
48,144,1,0,1,0,0,1,1
49,144,1,0,1,0,1,1,1
50,144,0,NA,NA,NA,NA,NA,NA
51,144,1,0,0,0,1,1,1
52,144,1,1,0,0,1,0,0
33,145,1,0,0,0,1,0,0
34,145,1,0,0,0,0,1,0
35,145,0,NA,NA,NA,NA,NA,NA
67,146,1,0,0,0,0,0,0
68,146,0,NA,NA,NA,NA,NA,NA
69,146,1,0,0,0,0,0,0
70,146,1,0,0,0,0,0,0
71,146,1,0,0,0,0,0,0
72,146,1,0,0,0,0,0,0
73,146,0,NA,NA,NA,NA,NA,NA
22,147,1,0,0,0,0,0,1
23,147,1,0,0,0,0,0,0
24,147,1,0,0,0,0,0,1
25,147,1,0,0,0,0,0,0
26,147,1,0,0,0,0,0,0
41,148,1,0,0,0,0,0,0
42,148,1,0,0,0,0,0,0
43,148,1,0,0,0,0,0,0
73,149,1,1,1,0,0,1,0
74,149,0,NA,NA,NA,NA,NA,NA
75,149,0,NA,NA,NA,NA,NA,NA
76,149,1,1,1,0,1,0,1
77,149,1,0,0,1,0,0,0
48,150,1,0,0,0,0,0,0
49,150,1,1,0,0,0,0,0
50,150,0,NA,NA,NA,NA,NA,NA
51,150,1,0,0,0,0,0,0
52,150,1,0,0,0,0,0,0
53,150,1,0,0,0,0,1,0
54,150,0,NA,NA,NA,NA,NA,NA
55,150,1,0,0,0,0,0,0
18,151,1,0,0,0,0,0,0
19,151,0,NA,NA,NA,NA,NA,NA
20,151,1,0,0,0,0,0,0
65,152,1,0,0,0,0,0,0
66,152,1,0,0,0,0,0,1
67,152,0,NA,NA,NA,NA,NA,NA
68,152,1,0,0,0,0,0,0
23,153,1,0,0,0,0,0,0
24,153,1,0,0,0,1,0,0
25,153,1,0,0,0,0,1,0
40,154,1,0,0,0,0,0,0
41,154,1,0,0,0,0,0,0
42,154,0,NA,NA,NA,NA,NA,NA
43,154,0,NA,NA,NA,NA,NA,NA
44,154,1,0,0,0,0,1,0
45,154,1,0,0,0,0,0,0
46,154,1,0,0,0,0,0,1
47,154,1,0,0,0,0,0,0
48,154,0,NA,NA,NA,NA,NA,NA
53,155,1,1,0,0,1,1,0
54,155,1,1,0,0,0,0,1
55,155,1,0,0,1,0,1,1
56,155,1,0,0,0,1,1,1
57,155,1,0,0,0,1,1,0
58,155,0,NA,NA,NA,NA,NA,NA
59,155,1,0,1,0,1,1,1
19,156,1,0,0,0,0,0,0
20,156,0,NA,NA,NA,NA,NA,NA
21,156,1,0,0,0,0,0,0
22,156,1,1,0,0,0,0,0
23,156,1,0,0,0,0,0,0
24,156,1,0,0,0,0,0,0
25,156,1,0,0,0,0,0,0
20,157,1,0,0,0,0,0,0
21,157,1,0,0,0,0,0,0
22,157,1,0,0,0,0,0,0
23,157,0,NA,NA,NA,NA,NA,NA
24,157,1,0,0,0,1,1,1
44,158,1,0,0,0,0,0,0
45,158,1,0,0,0,0,0,0
46,158,0,NA,NA,NA,NA,NA,NA
47,158,1,0,0,0,0,0,0
48,158,1,0,0,0,0,0,0
63,159,1,0,0,0,0,0,0
64,159,1,0,0,0,0,0,0
65,159,1,0,0,0,0,0,0
50,160,1,0,1,0,0,0,0
51,160,1,0,0,0,0,0,0
52,160,1,0,0,0,1,1,0
53,160,1,0,0,0,0,0,0
54,160,1,1,0,0,0,0,0
55,160,1,1,0,0,0,0,0
50,161,1,0,0,0,0,0,0
51,161,1,0,0,0,0,0,0
52,161,1,1,0,0,0,0,0
53,161,1,0,0,0,0,1,0
54,161,1,0,0,0,0,0,0
55,161,1,0,0,0,0,0,0
56,161,0,NA,NA,NA,NA,NA,NA
30,162,1,0,0,0,0,1,0
31,162,1,0,1,0,0,0,0
32,162,1,0,0,0,0,0,0
33,162,1,0,0,0,0,0,0
34,162,0,NA,NA,NA,NA,NA,NA
35,162,1,0,0,0,0,0,0
36,162,1,0,1,0,0,0,0
37,162,1,0,0,0,0,0,0
38,162,1,1,0,0,0,0,0
31,163,1,0,0,0,0,0,0
32,163,0,NA,NA,NA,NA,NA,NA
33,163,1,0,0,0,0,0,0
34,163,1,0,0,0,0,0,0
52,164,1,0,0,0,0,0,0
53,164,1,0,0,0,0,0,0
54,164,1,0,0,0,0,0,0
55,164,1,0,0,0,0,0,0
56,164,1,0,0,0,0,0,0
57,164,1,0,0,0,0,0,1
52,165,1,0,0,0,0,0,0
53,165,0,NA,NA,NA,NA,NA,NA
54,165,1,0,0,0,0,0,0
55,165,1,0,0,0,0,1,0
56,165,1,0,0,0,1,1,0
69,166,0,NA,NA,NA,NA,NA,NA
70,166,0,NA,NA,NA,NA,NA,NA
71,166,1,0,0,0,0,0,0
43,167,1,0,0,0,0,0,0
44,167,1,0,0,0,0,0,0
45,167,1,0,0,0,0,0,0
46,167,0,NA,NA,NA,NA,NA,NA
47,167,1,0,0,0,0,0,0
48,167,1,0,0,0,0,0,0
49,167,1,0,0,0,0,0,0
12,168,1,1,1,0,1,1,0
13,168,1,1,1,0,0,0,1
14,168,1,0,0,0,1,1,1
15,168,1,0,1,0,1,1,1
16,168,1,1,0,0,1,0,0
30,169,1,0,0,0,0,0,0
31,169,1,0,0,0,0,0,0
32,169,1,0,0,0,0,0,0
33,169,1,0,0,0,0,0,0
34,169,1,0,0,0,0,0,0
35,169,1,0,0,0,0,0,0
10,170,1,0,0,0,0,0,0
11,170,1,0,0,0,1,0,0
12,170,1,1,0,1,0,1,0
13,170,1,1,0,0,1,1,0
14,170,1,0,0,0,1,0,0
15,170,1,1,0,0,1,1,1
16,170,0,NA,NA,NA,NA,NA,NA
56,171,0,NA,NA,NA,NA,NA,NA
57,171,1,0,0,0,0,0,0
58,171,0,NA,NA,NA,NA,NA,NA
59,171,1,1,1,0,1,1,1
60,171,0,NA,NA,NA,NA,NA,NA
61,171,0,NA,NA,NA,NA,NA,NA
62,171,1,1,0,0,0,0,1
50,172,1,0,0,0,0,0,0
51,172,1,0,0,0,0,0,0
52,172,1,0,0,0,0,0,0
53,172,0,NA,NA,NA,NA,NA,NA
54,172,1,0,0,0,0,0,0
55,172,1,0,0,0,0,0,0
7,173,1,0,1,0,0,0,0
8,173,1,0,0,0,0,0,0
9,173,1,1,1,1,1,1,1
53,174,1,0,0,0,0,0,1
54,174,0,NA,NA,NA,NA,NA,NA
55,174,1,0,0,0,0,0,0
21,175,0,NA,NA,NA,NA,NA,NA
22,175,1,0,0,0,1,0,0
23,175,1,0,0,0,0,0,0
24,175,1,0,0,0,0,0,0
25,175,1,0,0,0,0,0,0
26,175,0,NA,NA,NA,NA,NA,NA
27,175,1,0,1,0,0,0,0
28,175,1,0,0,0,0,0,0
34,176,1,0,0,0,0,0,0
35,176,0,NA,NA,NA,NA,NA,NA
36,176,1,0,0,0,0,0,0
37,176,0,NA,NA,NA,NA,NA,NA
38,176,1,0,0,0,0,0,1
39,176,1,0,0,0,0,0,0
40,176,1,0,1,0,0,0,1
35,177,1,0,0,0,0,0,0
36,177,1,0,0,0,0,0,0
37,177,1,0,0,0,0,0,0
38,177,1,0,0,0,0,0,0
39,177,1,0,0,0,0,0,0
40,177,1,0,0,0,0,0,0
41,177,1,0,0,0,0,0,0
42,177,1,0,0,0,0,0,0
43,177,1,0,0,0,0,0,0
44,177,0,NA,NA,NA,NA,NA,NA
8,178,0,NA,NA,NA,NA,NA,NA
9,178,1,0,0,0,0,0,0
10,178,0,NA,NA,NA,NA,NA,NA
11,178,1,0,0,0,0,0,0
12,178,1,0,0,0,0,0,0
13,178,1,0,0,0,0,0,0
14,178,1,0,0,0,0,0,0
15,178,1,0,1,0,0,0,0
16,178,0,NA,NA,NA,NA,NA,NA
45,179,1,0,0,0,0,0,0
46,179,0,NA,NA,NA,NA,NA,NA
47,179,0,NA,NA,NA,NA,NA,NA
48,179,1,0,1,0,1,0,0
49,179,1,0,0,0,0,0,0
50,179,1,0,0,0,0,0,0
51,179,1,0,0,0,1,1,0
69,180,1,0,0,0,0,0,0
70,180,1,0,0,0,0,0,0
71,180,0,NA,NA,NA,NA,NA,NA
72,180,1,0,0,0,0,1,0
73,180,0,NA,NA,NA,NA,NA,NA
74,180,0,NA,NA,NA,NA,NA,NA
75,180,1,0,1,0,1,0,0
76,180,1,0,1,0,1,1,1
77,180,1,0,1,0,0,1,0
78,180,1,0,0,0,0,0,1
16,181,0,NA,NA,NA,NA,NA,NA
17,181,0,NA,NA,NA,NA,NA,NA
18,181,1,0,0,1,1,1,0
19,181,1,1,0,0,1,1,0
20,182,1,0,1,1,1,1,0
21,182,1,0,1,0,0,1,1
22,182,1,0,0,0,0,1,0
23,182,1,1,1,1,0,1,0
24,182,0,NA,NA,NA,NA,NA,NA
25,182,0,NA,NA,NA,NA,NA,NA
26,182,1,1,1,0,1,1,0
27,182,1,1,0,0,0,1,0
28,182,1,0,0,0,1,1,0
29,182,1,0,0,0,1,1,0
1,183,1,0,0,0,0,0,0
2,183,1,0,0,0,0,0,0
3,183,1,0,0,0,0,1,0
4,183,1,0,1,0,0,0,0
5,183,1,0,0,0,0,0,0
6,183,0,NA,NA,NA,NA,NA,NA
7,183,1,0,0,0,0,0,0
8,183,0,NA,NA,NA,NA,NA,NA
9,183,0,NA,NA,NA,NA,NA,NA
32,184,1,0,0,0,0,0,0
33,184,1,0,0,0,0,0,0
34,184,1,0,0,0,0,0,0
35,184,0,NA,NA,NA,NA,NA,NA
36,184,0,NA,NA,NA,NA,NA,NA
29,185,1,0,0,0,0,0,0
30,185,1,0,0,0,0,0,0
31,185,1,0,0,0,0,0,0
32,185,1,1,0,0,0,0,0
70,186,0,NA,NA,NA,NA,NA,NA
71,186,1,0,0,0,0,0,0
72,186,1,0,0,0,0,0,0
73,186,0,NA,NA,NA,NA,NA,NA
74,186,1,0,0,0,0,0,0
75,186,1,0,0,0,0,0,0
76,186,1,0,0,0,0,0,0
77,186,1,0,0,0,0,0,0
78,186,1,0,0,0,0,0,0
79,186,1,0,0,0,0,0,0
11,187,1,0,0,0,0,0,0
12,187,1,1,0,0,0,0,0
13,187,1,0,0,0,0,0,1
14,187,1,0,1,0,0,0,0
15,187,1,0,0,0,0,0,0
16,187,1,1,1,0,0,0,0
17,187,1,0,0,0,0,0,0
11,188,0,NA,NA,NA,NA,NA,NA
12,188,1,1,0,0,1,0,0
13,188,1,0,0,0,0,0,0
1,189,1,0,0,0,1,0,0
2,189,1,0,0,0,0,0,0
3,189,1,0,0,0,0,0,0
4,189,1,1,0,0,1,1,0
5,189,0,NA,NA,NA,NA,NA,NA
74,190,0,NA,NA,NA,NA,NA,NA
75,190,0,NA,NA,NA,NA,NA,NA
76,190,1,0,1,0,1,1,1
77,190,1,1,1,0,0,1,1
78,190,1,1,0,1,1,1,0
79,190,1,0,0,0,1,1,1
80,190,0,NA,NA,NA,NA,NA,NA
18,191,1,0,0,0,0,0,0
19,191,1,0,0,0,0,0,0
20,191,1,0,0,0,0,0,0
21,191,1,0,0,0,0,0,0
22,191,1,0,0,0,0,0,0
23,191,1,0,0,0,0,0,0
24,191,1,0,0,0,0,0,0
25,191,1,0,0,0,0,0,0
26,191,1,1,0,0,1,0,0
27,191,1,1,0,1,0,0,0
19,192,0,NA,NA,NA,NA,NA,NA
20,192,1,0,0,0,0,0,0
21,192,1,0,0,0,0,0,0
22,192,1,0,0,0,0,0,0
23,192,1,0,0,0,0,0,0
24,192,1,1,0,0,0,0,0
24,193,1,0,0,0,0,0,0
25,193,0,NA,NA,NA,NA,NA,NA
26,193,1,0,0,0,0,0,1
43,194,1,0,0,0,0,0,0
44,194,1,0,0,0,0,0,0
45,194,0,NA,NA,NA,NA,NA,NA
46,194,1,0,0,0,0,0,0
47,194,1,0,0,0,0,0,0
48,194,1,0,0,0,0,0,0
49,194,1,0,0,0,0,0,0
50,194,1,0,0,0,0,0,0
51,194,1,0,0,0,0,0,0
71,195,0,NA,NA,NA,NA,NA,NA
72,195,1,0,0,0,1,0,0
73,195,1,0,1,0,0,1,1
74,195,1,1,1,0,1,0,1
75,195,1,0,0,0,1,1,1
76,195,1,1,0,0,1,1,0
74,196,0,NA,NA,NA,NA,NA,NA
75,196,1,0,0,0,0,0,0
76,196,1,0,0,0,0,1,0
77,196,0,NA,NA,NA,NA,NA,NA
78,196,0,NA,NA,NA,NA,NA,NA
79,196,1,0,0,0,0,0,0
80,196,1,0,0,0,0,0,0
44,197,1,0,1,0,0,1,0
45,197,1,0,0,0,0,0,0
46,197,0,NA,NA,NA,NA,NA,NA
47,197,1,0,0,0,0,0,0
48,197,1,0,1,0,0,0,0
35,198,1,0,0,0,0,0,0
36,198,1,0,0,0,0,0,1
37,198,1,0,0,0,0,0,0
38,198,1,0,0,0,0,0,0
39,198,1,0,0,0,0,0,0
40,198,1,0,0,0,0,0,1
41,198,0,NA,NA,NA,NA,NA,NA
69,199,0,NA,NA,NA,NA,NA,NA
70,199,1,0,0,0,1,0,0
71,199,1,0,1,0,0,0,0
72,199,1,0,0,0,1,0,0
73,199,0,NA,NA,NA,NA,NA,NA
74,199,1,0,0,0,0,0,0
59,200,0,NA,NA,NA,NA,NA,NA
60,200,0,NA,NA,NA,NA,NA,NA
61,200,1,0,0,0,0,0,0
37,201,1,0,0,0,0,0,0
38,201,1,0,0,0,0,0,0
39,201,1,0,0,0,0,0,0
40,201,1,0,0,0,0,0,0
60,202,1,0,0,0,0,0,0
61,202,1,0,0,0,0,0,0
62,202,0,NA,NA,NA,NA,NA,NA
63,202,1,0,0,0,0,0,0
64,202,1,0,0,0,0,0,0
65,202,1,0,0,0,0,0,0
66,202,1,0,0,0,0,0,0
67,202,0,NA,NA,NA,NA,NA,NA
68,202,1,0,0,0,0,0,0
69,202,0,NA,NA,NA,NA,NA,NA
34,203,1,0,0,0,0,0,0
35,203,0,NA,NA,NA,NA,NA,NA
36,203,0,NA,NA,NA,NA,NA,NA
37,203,1,0,0,0,0,0,0
38,203,1,0,0,0,0,0,0
39,203,1,0,0,0,0,1,0
4,204,1,0,0,0,0,1,1
5,204,0,NA,NA,NA,NA,NA,NA
6,204,0,NA,NA,NA,NA,NA,NA
52,205,1,0,0,0,0,0,0
53,205,0,NA,NA,NA,NA,NA,NA
54,205,1,0,0,0,0,0,0
55,205,1,0,0,0,0,0,0
56,205,1,1,0,0,0,0,0
40,206,1,1,0,0,1,1,0
41,206,0,NA,NA,NA,NA,NA,NA
42,206,1,0,0,0,1,0,0
43,206,1,0,0,1,1,1,0
44,206,0,NA,NA,NA,NA,NA,NA
45,206,1,0,0,0,0,1,0
46,206,1,1,1,0,0,0,0
21,207,1,0,0,0,0,0,1
22,207,1,0,0,0,0,0,0
23,207,1,0,0,0,0,0,0
24,207,1,0,0,0,0,0,0
25,207,1,0,0,0,0,0,0
26,207,0,NA,NA,NA,NA,NA,NA
68,208,1,0,0,0,0,0,0
69,208,1,0,1,0,0,0,0
70,208,1,0,1,0,1,1,0
71,208,1,1,0,0,0,1,1
72,208,1,1,1,1,1,1,1
73,208,0,NA,NA,NA,NA,NA,NA
55,209,0,NA,NA,NA,NA,NA,NA
56,209,0,NA,NA,NA,NA,NA,NA
57,209,0,NA,NA,NA,NA,NA,NA
58,209,1,0,0,0,0,0,0
25,210,1,0,0,0,0,0,0
26,210,0,NA,NA,NA,NA,NA,NA
27,210,1,0,0,0,0,0,0
28,210,1,0,0,0,0,0,0
29,210,0,NA,NA,NA,NA,NA,NA
30,210,1,0,0,0,0,0,0
31,210,1,0,1,0,0,0,0
32,210,1,0,0,0,0,0,0
3,211,0,NA,NA,NA,NA,NA,NA
4,211,1,0,0,0,0,0,0
5,211,0,NA,NA,NA,NA,NA,NA
6,211,0,NA,NA,NA,NA,NA,NA
7,211,1,0,0,0,0,0,0
8,211,1,0,0,0,0,0,0
9,211,0,NA,NA,NA,NA,NA,NA
10,211,1,1,0,0,1,1,0
11,211,1,0,1,0,0,1,1
40,212,1,0,0,0,0,0,0
41,212,1,0,0,0,1,1,0
42,212,1,0,0,0,0,1,1
43,212,1,1,1,1,1,0,0
44,212,0,NA,NA,NA,NA,NA,NA
13,213,1,0,0,0,0,0,0
14,213,1,0,0,0,0,0,0
15,213,0,NA,NA,NA,NA,NA,NA
16,213,1,0,0,0,0,0,0
33,214,1,0,0,0,0,0,0
34,214,0,NA,NA,NA,NA,NA,NA
35,214,1,0,0,0,0,0,0
36,214,1,0,0,0,0,0,0
37,214,0,NA,NA,NA,NA,NA,NA
38,214,1,0,0,0,0,0,0
42,215,1,0,0,0,0,1,0
43,215,1,0,0,0,0,0,0
44,215,1,0,0,0,0,0,0
45,215,1,1,0,0,0,0,0
46,215,1,0,0,0,0,0,0
47,215,1,0,0,0,0,0,0
71,216,1,0,0,0,0,0,1
72,216,0,NA,NA,NA,NA,NA,NA
73,216,1,0,1,0,0,0,0
74,216,1,0,0,0,0,0,0
75,216,1,0,0,0,0,0,0
76,216,0,NA,NA,NA,NA,NA,NA
77,216,1,0,0,0,0,0,0
78,216,1,0,0,0,0,0,0
79,216,1,0,0,0,1,0,0
56,217,1,0,0,0,0,1,0
57,217,1,0,0,0,0,0,0
58,217,1,0,0,0,0,1,0
59,217,1,0,0,0,0,0,0
22,218,1,0,0,0,0,0,0
23,218,1,0,0,0,1,0,0
24,218,1,0,0,0,0,0,0
25,218,1,0,0,0,0,0,0
26,218,1,0,1,0,0,0,0
27,218,1,1,0,0,0,0,0
28,218,1,0,0,0,0,1,1
29,218,0,NA,NA,NA,NA,NA,NA
30,218,0,NA,NA,NA,NA,NA,NA
31,218,1,0,0,0,0,1,1
56,219,1,0,0,0,0,0,0
57,219,1,0,0,0,0,0,0
58,219,0,NA,NA,NA,NA,NA,NA
59,219,1,0,0,0,0,0,0
60,219,0,NA,NA,NA,NA,NA,NA
61,219,1,0,0,0,0,1,0
62,219,1,0,0,0,1,0,0
44,220,1,0,0,0,0,0,0
45,220,1,0,0,0,0,0,0
46,220,1,0,0,0,0,0,0
47,220,1,0,0,0,0,1,0
48,220,1,0,0,0,0,0,0
49,220,1,0,0,0,0,0,0
50,220,0,NA,NA,NA,NA,NA,NA
51,220,0,NA,NA,NA,NA,NA,NA
67,221,1,0,1,0,0,0,0
68,221,1,0,0,0,0,0,0
69,221,1,0,0,0,0,0,1
70,221,0,NA,NA,NA,NA,NA,NA
71,221,1,0,1,0,1,0,0
72,221,1,0,0,0,0,0,0
73,221,1,0,1,0,0,0,0
74,221,0,NA,NA,NA,NA,NA,NA
75,221,0,NA,NA,NA,NA,NA,NA
7,222,1,0,0,0,0,0,0
8,222,1,0,0,0,0,0,0
9,222,1,0,0,0,0,0,0
10,222,1,0,0,0,0,0,0
11,222,1,0,0,0,0,0,0
12,222,1,0,0,0,0,0,0
13,222,0,NA,NA,NA,NA,NA,NA
56,223,1,0,0,0,0,0,0
57,223,1,0,0,0,0,0,0
58,223,1,0,1,0,0,0,0
59,223,1,0,0,0,0,0,0
60,223,0,NA,NA,NA,NA,NA,NA
61,223,0,NA,NA,NA,NA,NA,NA
62,223,1,0,0,0,0,0,0
